gameId,summonerName,champion,kills,deaths,assists,teamPosition,win,kda,cs,timePlayed
7783080117,,Ahri,2,11,4,MIDDLE,False,0.5454545454545454,111,1386
7785709482,,Gragas,1,8,1,TOP,False,0.25,80,1082
7791456488,,Orianna,2,1,3,MIDDLE,True,5,147,930
7754307666,,Soraka,1,9,10,UTILITY,False,1.2222222222222223,25,1751
7778570069,,Viego,3,3,10,JUNGLE,True,4.333333333333333,126,1188
7788067740,,Ornn,1,5,14,TOP,True,3,138,2066
7788881335,,Zac,10,2,12,JUNGLE,True,11,152,1418
7779416036,,Jayce,0,4,3,TOP,True,0.75,109,975
7771984643,,Sylas,4,10,4,JUNGLE,False,0.8,112,1314
7756625985,,Kaisa,2,10,6,BOTTOM,False,0.8,212,1798
7790671228,,RekSai,3,7,12,JUNGLE,False,2.142857142857143,145,1589
7782744987,,Lucian,20,2,6,BOTTOM,True,13,273,1739
7772217860,,Leona,0,1,9,UTILITY,True,9,30,1220
7788273305,,Corki,4,6,2,BOTTOM,False,1,238,1715
7787200395,,Rakan,2,1,19,UTILITY,True,21,11,1433
7753930048,,Sylas,4,4,8,MIDDLE,True,3,170,1560
7762840908,,Renata,1,5,10,UTILITY,False,2.2,16,1373
7740692484,,Orianna,0,3,4,MIDDLE,True,1.3333333333333333,124,941
7785481231,,Shaco,4,7,10,UTILITY,False,2,28,1567
7776508177,,Morgana,2,9,8,UTILITY,False,1.1111111111111112,33,1675
7787331733,,Elise,0,2,1,UTILITY,False,0.5,36,946
7791649878,,Thresh,2,1,16,UTILITY,True,18,20,1528
7724727607,,Galio,0,7,6,MIDDLE,False,0.8571428571428571,209,1785
7791492390,,MasterYi,8,5,0,JUNGLE,False,1.6,186,1658
7778288529,,Aatrox,3,5,3,TOP,False,1.2,152,1550
7787856083,,Neeko,1,3,5,UTILITY,False,2,29,930
7778778905,,Lux,2,4,8,UTILITY,False,2.5,21,1593
7791777283,,LeeSin,0,0,0,JUNGLE,True,0,2,103
7788874208,,Yuumi,1,5,12,UTILITY,False,2.6,21,1536
7784243337,,Ashe,5,10,14,BOTTOM,True,1.9,300,2920
7734178424,,Smolder,0,3,1,BOTTOM,False,0.3333333333333333,90,935
7731164973,,Nautilus,2,3,13,UTILITY,True,5,30,1554
7767919767,,Zed,4,3,0,MIDDLE,False,1.3333333333333333,175,1408
7786297712,,Kaisa,2,9,4,BOTTOM,False,0.6666666666666666,146,1289
7791494542,,Kennen,17,8,6,TOP,True,2.875,193,1765
7735282668,,MissFortune,0,4,1,BOTTOM,False,0.25,104,910
7784117930,,Rakan,2,3,22,UTILITY,True,8,25,1633
7776860703,,Darius,2,5,1,TOP,False,0.6,184,1370
7772274914,,Zed,12,2,10,MIDDLE,True,11,201,1661
7782380675,,Ambessa,5,2,1,TOP,True,3,124,1122
7791796967,,Thresh,3,6,23,UTILITY,True,4.333333333333333,33,2105
7759743156,,Viego,4,4,7,JUNGLE,False,2.75,203,1723
7767896142,,Senna,10,1,8,UTILITY,True,18,26,1487
7784628228,,Yasuo,8,4,0,MIDDLE,True,2,115,919
7783483460,,Jayce,2,11,10,MIDDLE,False,1.0909090909090908,240,2086
7790576774,,MissFortune,17,4,14,BOTTOM,True,7.75,355,2727
7791552849,,Irelia,0,1,0,TOP,False,0,104,939
7774910154,,Camille,1,8,2,TOP,False,0.375,122,1103
7725798204,,Akali,5,3,11,MIDDLE,True,5.333333333333333,204,1715
7772310360,,Irelia,11,8,5,MIDDLE,False,2,283,2068
7726526148,,Sylas,3,7,9,MIDDLE,False,1.7142857142857142,185,1736
7738789098,,Lulu,1,4,21,UTILITY,True,5.5,23,2009
7747969760,,Riven,8,0,1,TOP,True,9,162,1157
7791213046,,Caitlyn,14,13,15,BOTTOM,False,2.230769230769231,308,2893
7776866939,,Rumble,8,6,8,TOP,True,2.6666666666666665,156,1685
7788960657,,Vi,2,3,14,JUNGLE,True,5.333333333333333,167,1416
7790324030,,Lissandra,3,3,7,MIDDLE,False,3.3333333333333335,193,1591
7790920677,,MonkeyKing,6,3,11,JUNGLE,True,5.666666666666667,195,1756
7789235686,,Zac,5,9,14,JUNGLE,False,2.111111111111111,205,1966
7760083871,,Soraka,3,7,22,UTILITY,False,3.5714285714285716,42,2587
7742976715,,Nautilus,3,3,6,UTILITY,False,3,30,1607
7791399295,,Poppy,2,9,8,UTILITY,False,1.1111111111111112,33,1639
7787858489,,Zed,5,1,8,JUNGLE,True,13,169,1252
7774835521,,Xayah,9,6,14,BOTTOM,True,3.8333333333333335,255,1868
7743222101,,Zoe,9,5,6,MIDDLE,False,3,235,2024
7778081456,,Qiyana,5,3,0,JUNGLE,False,1.6666666666666667,152,1188
7791750939,,Jayce,5,7,5,TOP,False,1.4285714285714286,208,1659
7780535247,,Aatrox,0,3,0,TOP,False,0,59,806
7730212653,,Gragas,8,5,14,TOP,True,4.4,180,1859
7791375960,,Ashe,3,9,6,BOTTOM,False,1,123,1398
7784361714,,Zac,2,6,15,JUNGLE,True,2.8333333333333335,212,2082
7781219359,,Lulu,3,2,11,UTILITY,True,7,17,969
7744033868,,Nidalee,2,1,5,JUNGLE,True,7,111,913
7749088982,,Renekton,2,4,6,TOP,False,2,200,1765
7791614416,,MasterYi,5,7,2,JUNGLE,False,1,124,1437
7777741339,,LeeSin,7,8,23,JUNGLE,True,3.75,213,2313
7778844513,,Gragas,8,4,2,MIDDLE,True,2.5,109,998
7762418400,,Jayce,0,3,1,TOP,False,0.3333333333333333,33,644
7783866803,,Lucian,5,2,6,BOTTOM,True,5.5,261,1671
7791103332,,Sylas,2,1,6,JUNGLE,True,8,89,926
7772644684,,Nilah,7,4,7,BOTTOM,True,3.5,166,1263
7775334458,,Renekton,3,6,11,MIDDLE,True,2.3333333333333335,181,1667
7782636042,,Camille,1,9,3,UTILITY,False,0.4444444444444444,18,1161
7786813087,,Xayah,0,5,1,BOTTOM,False,0.2,110,913
7766329508,,Sivir,6,8,14,BOTTOM,True,2.5,249,1678
7768138044,,Rakan,0,8,26,UTILITY,True,3.25,30,2080
7776238092,,Jax,1,6,2,TOP,False,0.5,83,910
7764474090,,TwistedFate,4,5,22,MIDDLE,True,5.2,190,1625
7790035927,,Gwen,11,3,4,JUNGLE,True,5,197,1308
7790309722,,LeeSin,9,6,9,JUNGLE,True,3,199,1918
7791371354,,Ezreal,0,4,4,BOTTOM,False,1,222,1544
7790255140,,Talon,8,8,2,MIDDLE,False,1.25,165,1543
7726958206,,Gangplank,10,4,7,TOP,False,4.25,281,2494
7781417973,,Yasuo,0,6,5,MIDDLE,False,0.8333333333333334,147,1294
7731866951,,Rell,0,4,23,UTILITY,True,5.75,40,1597
7780861333,,LeeSin,2,10,3,JUNGLE,False,0.5,129,1512
7783646572,,Jayce,3,8,8,TOP,True,1.375,199,1698
7778226224,,Yunara,6,10,6,BOTTOM,False,1.2,181,1681
7773775640,,LeeSin,5,6,11,JUNGLE,False,2.6666666666666665,206,1853
7789441627,,Kaisa,5,7,10,BOTTOM,True,2.142857142857143,183,1532
7729209445,,LeeSin,8,3,16,JUNGLE,True,8,210,1798
7782651302,,Anivia,7,7,10,MIDDLE,False,2.4285714285714284,177,1967
7767760701,,LeeSin,12,4,3,TOP,True,3.75,165,1481
7781519798,,Chogath,7,7,6,TOP,False,1.8571428571428572,182,1732
7781383063,,Akshan,8,7,3,MIDDLE,False,1.5714285714285714,175,1682
7784819771,,LeeSin,12,3,5,JUNGLE,True,5.666666666666667,206,1775
7774561500,,Viego,7,8,13,JUNGLE,True,2.5,139,1806
7789408778,,Jax,3,6,2,TOP,True,0.8333333333333334,179,1825
7791793419,,Kaisa,14,4,9,BOTTOM,True,5.75,175,1609
7791641940,,Thresh,1,4,7,UTILITY,False,2,25,1006
7791145100,,RekSai,6,8,11,JUNGLE,False,2.125,109,1695
7787779877,,MonkeyKing,12,1,14,JUNGLE,True,26,154,1687
7789780446,,Sejuani,5,4,19,JUNGLE,True,6,194,2066
7791359199,,Khazix,22,6,16,JUNGLE,True,6.333333333333333,232,1948
7731924396,,Kaisa,1,0,1,BOTTOM,False,2,113,922
7753929852,,Pyke,11,3,7,UTILITY,True,6,23,1105
7791263252,,Nautilus,3,9,20,UTILITY,False,2.5555555555555554,12,2329
7774060441,,LeeSin,8,9,5,JUNGLE,False,1.4444444444444444,153,1668
7791000525,,Nautilus,1,5,24,UTILITY,True,5,27,2068
7791287299,,Yasuo,2,3,7,TOP,True,3,209,1454
7754816497,,Zilean,1,5,3,UTILITY,False,0.8,38,1499
7756448781,,Leona,3,3,31,UTILITY,True,11.333333333333334,24,1915
7791787338,,Ziggs,2,1,12,BOTTOM,True,14,237,1478
7788182573,,Katarina,22,4,5,MIDDLE,True,6.75,169,1592
7791662951,,Zyra,8,0,14,JUNGLE,True,22,292,1761
7781540866,,Elise,5,5,2,JUNGLE,False,1.4,64,1103
7771111628,,LeeSin,16,8,13,JUNGLE,False,3.625,276,2773
7744598018,,Blitzcrank,2,10,14,UTILITY,True,1.6,11,1686
7791586166,,Xerath,2,2,13,MIDDLE,True,7.5,185,1516
7717701695,,Sylas,5,4,5,MIDDLE,False,2.5,148,1231
7788124495,,MissFortune,9,5,15,BOTTOM,True,4.8,272,2518
7774748406,,Jhin,9,9,7,BOTTOM,False,1.7777777777777777,155,1794
7791423792,,Leona,0,5,20,UTILITY,True,4,38,2137
7791811108,,Hwei,2,6,0,MIDDLE,False,0.3333333333333333,166,1361
7787966912,,MissFortune,11,4,11,BOTTOM,True,5.5,256,1708
7742155877,,Yunara,12,8,14,BOTTOM,False,3.25,167,1597
7787893039,,Ekko,9,3,6,MIDDLE,True,5,134,1178
7768749073,,Galio,6,4,22,MIDDLE,False,7,304,2319
7784636893,,Gragas,2,3,4,TOP,False,2,161,1682
7787069531,,Sett,4,12,12,TOP,False,1.3333333333333333,228,2528
7787178923,,KogMaw,13,10,6,UTILITY,False,1.9,96,1790
7785212844,,Hwei,8,2,14,MIDDLE,True,11,287,2435
7774453303,,LeeSin,7,8,15,JUNGLE,False,2.75,125,1812
7764263055,,Jhin,6,6,16,BOTTOM,True,3.6666666666666665,164,1541
7786864194,,Quinn,5,7,6,TOP,False,1.5714285714285714,143,1536
7773641751,,Caitlyn,9,3,3,BOTTOM,True,4,251,1546
7770243497,,Zac,5,4,13,JUNGLE,True,4.5,131,1490
7742945100,,Pantheon,5,14,16,UTILITY,False,1.5,33,2015
7781866632,,Illaoi,16,2,3,TOP,True,9.5,275,1714
7791379531,,Kaisa,8,1,9,BOTTOM,True,17,181,1273
7771491045,,Irelia,7,14,2,TOP,False,0.6428571428571429,190,1682
7768921735,,Qiyana,7,6,4,JUNGLE,False,1.8333333333333333,161,1540
7791479479,,Ornn,1,3,1,TOP,False,0.6666666666666666,152,1310
7745486030,,Lulu,3,1,6,UTILITY,True,9,21,1225
7762938547,,Milio,2,1,9,UTILITY,True,11,17,954
7772952482,,RekSai,4,5,11,JUNGLE,False,3,193,1960
7779014881,,Syndra,1,5,1,MIDDLE,False,0.4,112,912
7781117190,,Ekko,6,12,6,JUNGLE,False,1,135,1708
7791037736,,Renekton,1,7,1,TOP,False,0.2857142857142857,236,1711
7763335282,,Teemo,1,9,3,TOP,False,0.4444444444444444,130,1506
7762268463,,Yunara,2,8,19,BOTTOM,True,2.625,185,1613
7763115114,,Yunara,11,7,12,BOTTOM,False,3.2857142857142856,290,1988
7761567325,,Viego,4,3,14,JUNGLE,True,6,223,2016
7790869631,,Pantheon,4,7,8,JUNGLE,False,1.7142857142857142,168,1683
7765277826,,Briar,8,11,2,TOP,False,0.9090909090909091,189,1870
7772271380,,Orianna,7,3,4,MIDDLE,True,3.6666666666666665,238,1497
7790523869,,Aatrox,5,7,9,TOP,False,2,193,1850
7789327498,,Jhin,3,1,3,BOTTOM,True,6,125,911
7787952352,,Irelia,3,8,5,TOP,False,1,249,1731
7780477745,,Fiora,16,3,6,TOP,True,7.333333333333333,122,1243
7767899131,,Fiora,4,13,7,TOP,False,0.8461538461538461,185,1708
7729519559,,Riven,8,2,4,TOP,True,6,183,1469
7765462321,,Orianna,5,7,4,MIDDLE,False,1.2857142857142858,155,1440
7789231778,,Rengar,3,2,5,TOP,False,4,144,1360
7790678087,,Darius,18,10,7,TOP,True,2.5,230,2355
7789360775,,Kaisa,11,4,9,BOTTOM,True,5,229,1670
7788789557,,Jayce,11,13,3,TOP,True,1.0769230769230769,281,2239
7782393915,,Orianna,3,5,5,MIDDLE,False,1.6,180,1644
7791448372,,Sylas,4,4,6,MIDDLE,True,2.5,128,1322
7768013091,,Yasuo,11,5,9,TOP,True,4,234,1692
7782124577,,Yuumi,0,7,17,UTILITY,False,2.4285714285714284,14,1761
7784617065,,Yunara,4,4,1,BOTTOM,False,1.25,231,1507
7759105305,,Leblanc,3,10,2,MIDDLE,False,0.5,73,1285
7786790298,,Leblanc,4,11,12,MIDDLE,False,1.4545454545454546,187,2173
7770466409,,Pantheon,7,6,13,UTILITY,True,3.3333333333333335,29,2228
7757995280,,Gragas,8,1,18,JUNGLE,True,26,204,1781
7773116980,,Jax,3,2,1,TOP,True,2,111,1052
7787565009,,LeeSin,10,4,10,JUNGLE,True,5,188,1906
7767567517,,Ivern,2,4,2,JUNGLE,False,1,79,938
7780044944,,Leona,1,6,19,UTILITY,True,3.3333333333333335,21,1717
7786955342,,Morgana,8,2,15,MIDDLE,True,11.5,139,1543
7790628127,,MonkeyKing,10,5,7,JUNGLE,False,3.4,155,1578
7739571736,,AurelionSol,10,3,4,BOTTOM,False,4.666666666666667,199,1639
7755661923,,KSante,9,6,9,TOP,False,3,223,2199
7787309291,,Yunara,1,2,1,BOTTOM,False,1,31,418
7790055842,,Darius,11,5,0,TOP,False,2.2,166,1473
7782448266,,Nami,2,7,13,UTILITY,False,2.142857142857143,38,1877
7791707502,,Senna,3,7,9,BOTTOM,False,1.7142857142857142,205,1836
7759185955,,Caitlyn,1,9,2,BOTTOM,False,0.3333333333333333,156,1512
7736074315,,Ezreal,1,10,9,BOTTOM,False,1,206,1898
7791614874,,Lux,2,3,10,UTILITY,True,4,32,1818
7791333133,,Shen,3,4,7,TOP,False,2.5,183,1729
7774735405,,Zilean,0,3,4,UTILITY,False,1.3333333333333333,27,1114
7781077047,,LeeSin,4,1,10,JUNGLE,True,14,95,1004
7717685592,,Tryndamere,1,4,0,TOP,False,0.25,130,967
7785721784,,Syndra,4,9,1,MIDDLE,False,0.5555555555555556,207,1813
7782686346,,Talon,7,9,8,JUNGLE,False,1.6666666666666667,205,1712
7699401339,,Jayce,1,3,1,TOP,False,0.6666666666666666,212,1435
7750330365,,Neeko,6,3,15,UTILITY,True,7,47,1869
7725632848,,Viktor,8,8,1,MIDDLE,False,1.125,230,1757
7724028189,,Ezreal,1,2,4,BOTTOM,True,2.5,109,914
7761075043,,Poppy,3,8,6,JUNGLE,False,1.125,181,2007
7763128537,,Lucian,3,5,3,BOTTOM,False,1.2,100,916
7772332817,,Braum,1,12,17,UTILITY,False,1.5,18,1775
7763579908,,Lissandra,9,6,12,MIDDLE,False,3.5,204,1942
7791041087,,Senna,3,0,6,BOTTOM,True,9,129,932
7713372683,,Pyke,1,6,0,UTILITY,False,0.16666666666666666,27,1054
7784754930,,Yasuo,2,7,3,MIDDLE,False,0.7142857142857143,124,1340
7790598017,,Diana,7,4,7,MIDDLE,True,3.5,175,1589
7788047201,,Nautilus,2,7,16,UTILITY,True,2.5714285714285716,29,1740
7668158375,,Seraphine,1,9,13,UTILITY,False,1.5555555555555556,44,1730
7765975797,,Nidalee,11,6,14,JUNGLE,True,4.166666666666667,343,2748
7762709862,,Orianna,2,4,3,MIDDLE,False,1.25,252,1734
7558056569,,Corki,13,7,3,TOP,True,2.2857142857142856,231,1540
7789726659,,Xayah,8,2,6,BOTTOM,True,7,268,1732
7789827142,,Ekko,10,7,12,MIDDLE,True,3.142857142857143,270,2186
7782926470,,Yone,19,10,5,TOP,False,2.4,304,2404
7510436690,,Malphite,1,4,3,TOP,False,1,212,2038
7665580970,,Corki,15,7,13,BOTTOM,False,4,296,2361
7723305025,,Sylas,7,10,10,MIDDLE,False,1.7,231,2289
7767185115,,Nidalee,2,10,2,JUNGLE,False,0.4,167,1735
7664456740,,Kindred,8,6,11,JUNGLE,True,3.1666666666666665,183,1700
7786527423,,Nami,5,6,18,UTILITY,True,3.8333333333333335,22,1637
7789264433,,Rell,2,8,22,UTILITY,False,3,29,2101
7585592482,,Pyke,8,9,10,UTILITY,True,2,25,1483
7790493211,,Sivir,8,7,10,BOTTOM,False,2.5714285714285716,286,2119
7690219939,,Lissandra,1,5,5,TOP,False,1.2,185,1481
7727599482,,Lillia,14,1,4,JUNGLE,True,18,152,1084
7767291800,,Akali,10,3,3,MIDDLE,True,4.333333333333333,192,1587
7774959958,,Karma,4,6,18,UTILITY,True,3.6666666666666665,24,2094
7699758213,,Samira,8,5,11,BOTTOM,True,3.8,189,1625
7791790869,,Jhin,10,3,18,BOTTOM,True,9.333333333333334,249,2024
7778753607,,Graves,3,8,5,JUNGLE,False,1,153,1856
7737376329,,Cassiopeia,4,4,10,MIDDLE,True,3.5,214,1829
7679728870,,KSante,17,6,11,TOP,False,4.666666666666667,249,2320
7711793520,,Khazix,20,16,15,JUNGLE,True,2.1875,348,3241
7716042187,,Aatrox,3,7,3,TOP,False,0.8571428571428571,155,1647
7665048186,,Nautilus,3,10,9,UTILITY,False,1.2,16,1377
7790710741,,Aphelios,11,5,6,BOTTOM,True,3.4,236,1789
7751073863,,Hecarim,7,9,7,JUNGLE,False,1.5555555555555556,161,1628
7756727751,,Kaisa,3,6,3,BOTTOM,False,1,218,1870
7771345570,,LeeSin,2,7,10,JUNGLE,False,1.7142857142857142,154,1585
7790910445,,Akshan,3,1,0,MIDDLE,False,3,183,1421
7711333125,,Nami,0,1,0,UTILITY,False,0,0,378
7788713852,,Kalista,15,9,9,BOTTOM,True,2.6666666666666665,290,2334
7712788110,,Volibear,4,1,0,TOP,False,4,141,913
7655965931,,Irelia,7,9,5,TOP,False,1.3333333333333333,194,1623
7638501026,,Karma,4,6,41,UTILITY,True,7.5,39,2034
7760170703,,Neeko,5,3,3,MIDDLE,False,2.6666666666666665,209,1858
7791813746,,Thresh,2,1,21,UTILITY,True,23,39,1871
7652108731,,Yasuo,1,4,2,MIDDLE,False,0.75,174,1326
7778732661,,Vladimir,3,4,2,TOP,False,1.25,205,1687
7566080485,,Thresh,0,5,24,UTILITY,False,4.8,27,2010
7753507612,,Corki,2,4,0,BOTTOM,False,0.5,166,1281
7774447145,,Nautilus,1,2,8,UTILITY,False,4.5,26,1269
7789800545,,Yasuo,5,7,12,TOP,True,2.4285714285714284,203,1812
7788593397,,Ahri,6,3,15,MIDDLE,True,7,254,1895
7735646332,,Syndra,7,2,2,MIDDLE,False,4.5,206,1440
7575197344,,Gragas,1,6,6,TOP,False,1.1666666666666667,195,1592
7680404450,,Nocturne,6,1,0,JUNGLE,True,6,137,932
7625113654,,Gragas,6,7,22,UTILITY,False,4,25,2101
7674666491,,Sion,0,3,3,TOP,True,1,150,1158
7651463166,,Senna,2,11,5,BOTTOM,False,0.6363636363636364,173,1779
7744112264,,Kaisa,3,7,8,BOTTOM,False,1.5714285714285714,251,1984
7783215156,,Ambessa,2,5,3,TOP,False,1,205,1871
7789813172,,Soraka,0,11,8,UTILITY,False,0.7272727272727273,23,1712
7790485763,,Viego,8,2,11,JUNGLE,True,9.5,225,1757
7590777934,,Ahri,6,8,9,MIDDLE,False,1.875,217,1718
7776496532,,Viego,15,4,7,JUNGLE,True,5.5,278,2698
7777323274,,Jax,4,1,2,TOP,True,6,196,1236
7789404996,,Gragas,6,11,13,TOP,False,1.7272727272727273,184,2046
7785565383,,Naafiri,13,0,8,MIDDLE,True,21,301,2231
7704874978,,Varus,8,7,6,BOTTOM,False,2,237,1881
7771623090,,Yunara,19,12,18,BOTTOM,True,3.0833333333333335,295,2451
7781622938,,Sett,2,6,2,TOP,False,0.6666666666666666,165,1715
7775427415,,LeeSin,5,4,2,JUNGLE,False,1.75,70,911
7676771782,,LeeSin,3,4,4,JUNGLE,False,1.75,99,1104
7770849978,,Sylas,14,3,14,JUNGLE,True,9.333333333333334,181,1641
7727113966,,Jhin,4,10,4,BOTTOM,False,0.8,149,1449
7763952450,,MasterYi,6,9,4,JUNGLE,False,1.1111111111111112,136,1561
7622512882,,Hecarim,0,11,13,JUNGLE,False,1.1818181818181819,168,1846
7777061904,,DrMundo,6,6,4,TOP,False,1.6666666666666667,276,2033
7789716287,,Gnar,3,7,0,TOP,False,0.42857142857142855,79,923
7688789260,,Varus,11,6,15,BOTTOM,True,4.333333333333333,277,2221
7713616795,,Talon,6,8,13,JUNGLE,False,2.375,201,1976
7762010889,,XinZhao,1,10,6,JUNGLE,False,0.7,126,1752
7769960695,,Fizz,10,3,9,MIDDLE,True,6.333333333333333,225,1750
7780669106,,LeeSin,3,5,2,JUNGLE,False,1,112,1175
7733014866,,Mel,5,9,21,UTILITY,False,2.888888888888889,33,1751
7788290707,,Irelia,12,5,8,MIDDLE,True,4,334,2453
7783040422,,Ashe,5,7,12,BOTTOM,False,2.4285714285714284,218,1955
7791481402,,Jinx,5,7,5,BOTTOM,False,1.4285714285714286,148,1408
7791295996,,Kaisa,14,5,11,BOTTOM,True,5,217,1610
7791177669,,Veigar,2,5,3,MIDDLE,False,1,382,2312
7790242518,,Smolder,4,10,4,MIDDLE,False,0.8,200,1630
7727681983,,Pantheon,8,8,9,JUNGLE,False,2.125,113,1409
7785260043,,Malphite,8,8,8,MIDDLE,False,2,219,1928
7565298737,,Aatrox,5,5,5,TOP,False,2,213,1830
7760366144,,Aphelios,4,5,0,BOTTOM,False,0.8,222,1759
7649040381,,Shen,5,9,11,UTILITY,False,1.7777777777777777,38,1687
7784980268,,Gangplank,3,8,4,TOP,False,0.875,183,1617
7694079129,,Yone,14,9,4,TOP,False,2,294,2159
7790033637,,Nocturne,3,6,7,JUNGLE,False,1.6666666666666667,242,2338
7776822729,,Viego,7,12,8,JUNGLE,False,1.25,176,2226
7558646716,,Sylas,2,7,1,MIDDLE,False,0.42857142857142855,222,1879
7782999724,,Zilean,1,8,5,UTILITY,False,0.75,22,1238
7649973434,,Yasuo,1,9,0,MIDDLE,False,0.1111111111111111,146,1201
7619996584,,Lulu,1,2,4,UTILITY,True,2.5,29,1354
7776146636,,Zed,9,7,7,MIDDLE,False,2.2857142857142856,216,2368
7783206429,,Ekko,8,4,4,MIDDLE,True,3,260,1869
7787017595,,Chogath,3,5,4,TOP,False,1.4,190,1661
7784892174,,Lucian,8,2,1,BOTTOM,True,4.5,124,937
7783175889,,Zed,0,0,0,JUNGLE,False,0,0,103
7679646512,,Smolder,5,8,1,MIDDLE,False,0.75,236,2039
7762462697,,Aatrox,5,9,3,MIDDLE,True,0.8888888888888888,309,2450
7791005088,,Ezreal,1,7,1,BOTTOM,False,0.2857142857142857,122,1264
7696400589,,Pyke,10,8,5,UTILITY,False,1.875,30,1439
7721144314,,TwistedFate,1,3,1,MIDDLE,False,0.6666666666666666,117,943
7632475654,,Shen,1,2,4,TOP,True,2.5,141,1523
7788574670,,Sivir,7,3,22,BOTTOM,True,9.666666666666666,193,1658
7747869865,,Tristana,17,3,4,MIDDLE,True,7,198,1498
7784224253,,Sylas,4,3,4,JUNGLE,False,2.6666666666666665,111,1125
7729306001,,Swain,3,8,9,BOTTOM,False,1.5,255,1963
7762548545,,Lucian,4,6,6,BOTTOM,False,1.6666666666666667,206,1661
7791824549,,Jinx,11,6,12,JUNGLE,True,3.8333333333333335,189,1515
7732373833,,Sion,3,7,5,MIDDLE,False,1.1428571428571428,235,1859
7736207622,,MonkeyKing,11,5,9,JUNGLE,True,4,211,1795
7680963739,,Ezreal,7,6,7,BOTTOM,False,2.3333333333333335,215,1944
7717490191,,Lulu,3,3,10,UTILITY,False,4.333333333333333,31,1641
7663691652,,Pantheon,6,4,12,JUNGLE,True,4.5,189,1717
7787146980,,Trundle,12,4,8,JUNGLE,False,5,152,1785
7736287482,,Aphelios,6,4,4,BOTTOM,False,2.5,201,1523
7742982566,,Orianna,4,5,7,MIDDLE,False,2.2,264,1915
7782285810,,Leblanc,9,2,7,TOP,True,8,271,2183
7790874926,,Lulu,1,6,21,UTILITY,False,3.6666666666666665,24,1713
7763916308,,Gragas,1,3,6,TOP,False,2.3333333333333335,257,1915
7637354163,,Yasuo,2,9,1,MIDDLE,False,0.3333333333333333,162,1395
7657209827,,Nidalee,6,3,8,TOP,True,4.666666666666667,162,1296
7635851380,,Naafiri,9,6,11,JUNGLE,False,3.3333333333333335,229,2116
7698086622,,Zoe,4,3,11,MIDDLE,True,5,215,1974
7763750358,,Nidalee,10,4,13,JUNGLE,True,5.75,143,1514
7777809580,,Xerath,3,8,5,MIDDLE,False,1,178,1567
7567622329,,Talon,6,2,9,MIDDLE,True,7.5,179,1544
7785398057,,Rell,1,12,38,UTILITY,True,3.25,23,2242
7635021602,,Jax,3,3,13,TOP,True,5.333333333333333,182,1716
7602434567,,Galio,2,4,4,MIDDLE,False,1.5,199,1485
7783309549,,Jax,3,13,1,TOP,False,0.3076923076923077,177,1741
7790319546,,Gangplank,9,4,12,TOP,False,5.25,388,2710
7782681425,,Kindred,6,6,3,JUNGLE,False,1.5,188,1643
7789358565,,Viego,15,4,8,JUNGLE,True,5.75,178,1664
7783203837,,Vayne,3,5,1,JUNGLE,False,0.8,116,1155
7677429011,,Yorick,0,4,1,TOP,False,0.25,40,599
7786172745,,Volibear,6,2,7,TOP,True,6.5,177,1269
7772554349,,KSante,1,1,0,TOP,False,1,129,1017
7765473857,,Malzahar,5,9,7,MIDDLE,False,1.3333333333333333,143,1562
7676257681,,KSante,4,5,1,TOP,False,1,167,1277
7789632951,,Rakan,1,4,1,UTILITY,False,0.5,31,910
7500865831,,Yone,5,3,7,TOP,True,4,146,1259
7724510024,,Akali,5,1,1,MIDDLE,False,6,133,985
7788301514,,Gangplank,4,7,4,TOP,False,1.1428571428571428,221,1641
7790710667,,Diana,5,4,15,MIDDLE,True,5,193,1604
7616527124,,Yorick,10,1,5,TOP,True,15,221,1508
7729276414,,KogMaw,0,3,0,BOTTOM,False,0,161,1174
7787750266,,Teemo,3,14,1,TOP,False,0.2857142857142857,121,1605
7630916952,,Yasuo,1,8,6,MIDDLE,False,0.875,198,1481
7787374465,,Akali,6,6,9,MIDDLE,True,2.5,173,1704
7788218397,,Viktor,0,7,3,MIDDLE,False,0.42857142857142855,87,910
7789348151,,Lux,3,7,4,UTILITY,False,1,40,1325
7586589256,,Kaisa,1,4,0,BOTTOM,False,0.25,108,943
7782854584,,TwistedFate,5,6,11,MIDDLE,True,2.6666666666666665,243,2217
7715489976,,Sylas,9,11,4,MIDDLE,False,1.1818181818181819,146,2048
7741961291,,Karma,1,7,4,UTILITY,False,0.7142857142857143,19,1125
7763289082,,Zed,11,9,16,JUNGLE,False,3,213,2353
7724833571,,Jhin,6,7,5,BOTTOM,False,1.5714285714285714,195,1737
7786369296,,Velkoz,6,8,19,UTILITY,True,3.125,26,1687
7530954203,,LeeSin,12,4,12,JUNGLE,True,6,212,1660
7745932284,,LeeSin,4,7,8,JUNGLE,False,1.7142857142857142,149,1497
7693779056,,Jayce,12,5,9,TOP,True,4.2,289,1930
7642790790,,Irelia,3,12,9,TOP,False,1,208,1722
7675440042,,Poppy,4,8,19,UTILITY,True,2.875,40,2511
7646349147,,Jhin,8,4,10,BOTTOM,False,4.5,280,2132
7789328751,,Thresh,3,9,18,UTILITY,True,2.3333333333333335,35,1563
7766638358,,Amumu,6,11,8,JUNGLE,False,1.2727272727272727,113,2140
7788133012,,Ryze,7,8,4,MIDDLE,True,1.375,203,1623
